district,lat,lon,ndvi,ndbi,ndwi,surface_temp_c,elevation_m,slope_degrees,texture_contrast,texture_homogeneity,land_type,year
Bhandara,21.24929632870076,80.00536429737052,0.509,-0.471,-0.126,27.84,339.74,3.86,0.265,0.342,forest,2021
Bhandara,21.02195322688949,79.60653439155593,0.462,-0.124,-0.464,36.29,269.34,8.69,0.836,0.62,agricultural,2017
Bhandara,20.896597941541323,79.4723893718061,0.521,-0.315,0.054,35.72,106.33,1.52,0.391,0.603,agricultural,2013
Bhandara,20.962942309017023,80.09267205209852,0.685,-0.264,0.131,28.44,279.61,7.68,0.766,0.513,forest,2014
Bhandara,21.04516451431509,79.2783979056532,0.885,-0.41,0.05,22.33,101.19,3.52,0.47,0.528,forest,2015
Bhandara,21.56740822872807,79.40990885440605,-0.293,-0.171,0.468,28.74,440.44,7.32,0.49,0.275,water,2010
Bhandara,20.826385851086034,79.69459370581434,0.636,-0.19,0.034,29.17,116.87,8.75,0.734,0.515,forest,2013
Bhandara,21.648587551758826,80.00041298604873,0.578,-0.114,-0.004,26.77,506.68,5.32,0.148,0.355,forest,2015
Bhandara,21.597257465654813,79.75798019955053,0.671,-0.461,-0.326,28.63,511.08,1.74,0.428,0.362,agricultural,2019
Bhandara,21.089464217455312,79.69976382702134,0.82,-0.259,-0.071,25.06,219.5,3.48,0.336,0.615,forest,2012
Bhandara,20.966808489495502,79.5721934702114,0.808,-0.393,-0.203,26.16,126.9,1.52,0.151,0.651,forest,2015
Bhandara,20.98798180972253,79.3810991777466,0.769,-0.113,0.068,22.46,252.87,0.49,0.149,0.276,forest,2015
Bhandara,21.051221685567114,79.69885976579344,0.641,-0.171,0.058,24.81,429.91,3.73,0.409,0.605,forest,2018
Bhandara,20.924308407568603,79.31526300077677,0.346,-0.284,0.019,36.88,173.63,4.11,0.489,0.743,agricultural,2022
Bhandara,21.425756889376828,79.17017939234917,0.557,-0.438,0.109,26.96,310.36,8.67,0.338,0.757,forest,2019
Bhandara,21.308089499924158,79.81102529705916,0.685,-0.163,-0.223,29.9,523.29,7.53,0.208,0.265,forest,2014
Bhandara,21.44667640681616,79.6379139802844,0.559,-0.158,0.112,25.33,403.87,5.11,0.129,0.254,forest,2021
Bhandara,20.68442097988178,79.18294717728067,-0.133,-0.255,0.49,24.24,493.45,4.68,0.211,0.213,water,2018
Bhandara,21.38525326586784,79.25372820409673,0.562,-0.407,-0.327,27.06,220.78,6.74,0.759,0.431,forest,2014
Bhandara,20.99389080125879,79.61959795276182,0.431,-0.227,0.152,34.16,281.92,3.14,0.413,0.592,agricultural,2016
Bhandara,20.792681392457855,79.6374696066434,0.604,-0.405,0.002,35.61,531.84,0.24,0.191,0.773,agricultural,2023
Bhandara,21.25294859133536,79.98423442186358,-0.4,-0.175,0.348,24.68,352.35,2.38,0.629,0.611,water,2014
Bhandara,21.243571237855804,79.30521931898377,0.579,-0.425,-0.445,35.48,470.01,8.5,0.262,0.334,agricultural,2012
Bhandara,21.244932038238918,79.71150413145807,0.419,-0.175,-0.266,28.11,425.41,1.81,0.257,0.21,agricultural,2010
Bhandara,20.70087582031795,79.48437138252865,0.539,-0.48,-0.156,28.25,576.87,0.75,0.667,0.315,forest,2022
Bhandara,21.658132466414106,79.14995176837363,0.53,-0.259,-0.466,37.28,127.29,2.17,0.446,0.767,agricultural,2015
Bhandara,21.045697024148133,80.01394079209402,0.59,-0.299,-0.014,27.25,225.76,1.98,0.111,0.706,forest,2012
Bhandara,21.534684627952647,79.43580574139554,0.629,-0.198,-0.451,28.49,545.51,2.65,0.213,0.318,forest,2016
Bhandara,21.324296597183064,79.47567806390508,0.593,-0.108,-0.031,28.66,473.53,3.74,0.79,0.553,forest,2019
Bhandara,20.871811095396247,80.0227511273723,0.892,-0.158,-0.396,23.63,474.29,0.26,0.368,0.52,forest,2015
Bhandara,21.18462076926072,79.63165594861783,0.256,0.474,-0.398,33.03,378.05,7.92,0.333,0.345,urban,2014
Bhandara,21.051067668405643,79.47719267301979,0.692,-0.338,0.009,26.92,343.91,7.21,0.309,0.735,forest,2013
Bhandara,21.378688622419045,80.11605084411433,0.717,-0.392,-0.312,22.62,425.97,9.13,0.648,0.541,forest,2017
Bhandara,20.970931409231866,79.47754466013421,0.435,-0.328,-0.3,28.17,273.71,0.72,0.787,0.629,agricultural,2019
Bhandara,20.91862908510135,79.32330839398404,0.128,0.379,0.003,32.37,492.65,8.81,0.172,0.662,urban,2010
Bhandara,20.799715140061124,79.23251527731755,0.118,0.232,-0.17,43.72,220.81,6.03,0.428,0.724,urban,2023
Bhandara,20.791680808725463,79.67280348628367,0.697,-0.269,0.138,32.08,402.15,6.94,0.889,0.268,agricultural,2017
Bhandara,21.232824150470837,80.04637660228012,0.322,-0.209,0.194,36.11,232.9,8.0,0.602,0.272,agricultural,2015
Bhandara,20.920636787902012,79.70871200506464,-0.326,-0.236,0.321,30.67,202.97,6.09,0.519,0.529,water,2016
Bhandara,20.831103978139048,79.76604911437512,0.741,-0.33,-0.057,23.53,356.3,7.17,0.394,0.447,forest,2020
Bhandara,21.4460093434535,79.26417077287076,0.549,-0.3,-0.353,23.55,147.91,3.57,0.794,0.563,forest,2015
Bhandara,21.203712517698595,79.1930265359798,0.425,-0.345,0.102,34.64,345.24,3.0,0.708,0.733,agricultural,2015
Bhandara,20.73167976129953,79.95456224402706,0.609,-0.202,-0.229,27.01,362.26,9.08,0.346,0.468,forest,2022
Bhandara,21.64201151298362,79.70817953416574,0.03,0.333,-0.498,43.28,585.98,4.7,0.486,0.57,urban,2014
Bhandara,21.018890342454768,79.66741696146693,0.33,-0.274,-0.207,35.61,251.67,9.24,0.74,0.396,agricultural,2022
Bhandara,20.995739205950613,80.12013332153613,0.54,-0.224,-0.074,24.55,419.02,0.98,0.862,0.24,forest,2018
Bhandara,21.107499544399765,80.01039732981057,0.059,0.431,-0.394,32.87,154.09,9.72,0.171,0.591,urban,2021
Bhandara,20.808254665885464,79.16442895435964,0.618,-0.488,0.024,26.71,317.25,3.23,0.82,0.273,forest,2017
Bhandara,21.26925171781291,79.9892757791931,-0.071,0.414,0.056,33.33,489.91,6.41,0.41,0.251,urban,2011
Bhandara,21.00115328167326,79.35160097452226,0.068,0.155,0.079,34.74,186.23,6.96,0.625,0.747,urban,2011
Bhandara,21.216960091238917,79.43752437761802,0.672,-0.346,0.157,29.34,314.07,4.12,0.456,0.639,forest,2021
Bhandara,20.672447608612607,79.53500614927951,0.607,-0.138,0.002,29.95,495.89,9.89,0.648,0.346,agricultural,2022
Bhandara,20.96412983967799,79.1807414852859,0.488,-0.136,-0.066,30.82,445.87,0.92,0.271,0.647,agricultural,2015
Bhandara,21.03615411793543,79.41677717842967,0.499,-0.237,0.052,31.06,312.29,5.57,0.16,0.319,agricultural,2016
Bhandara,20.878852506196893,79.46826529322408,0.486,-0.24,-0.122,35.74,413.18,2.92,0.196,0.584,agricultural,2011
Bhandara,21.26206153233982,79.44429339505908,0.818,-0.412,-0.124,22.76,308.27,9.8,0.864,0.768,forest,2018
Bhandara,20.840420265930042,79.56594063796166,0.042,0.024,-0.432,34.2,333.63,0.27,0.851,0.537,urban,2016
Bhandara,21.428910278550774,79.26890376079488,0.651,-0.166,-0.416,25.44,455.66,3.73,0.386,0.404,forest,2016
Bhandara,21.23447319946364,79.76451480282617,0.843,-0.472,-0.277,25.11,296.79,1.88,0.583,0.472,forest,2018
Bhandara,21.41936058918593,79.74954320530503,-0.385,-0.132,0.715,30.63,365.83,8.2,0.602,0.47,water,2023
Bhandara,21.49541584376932,79.63354614051421,0.301,-0.101,-0.199,33.72,302.97,1.0,0.767,0.61,agricultural,2012
Bhandara,21.301642516603742,79.396818369256,0.217,0.379,-0.265,32.05,529.89,1.85,0.795,0.571,urban,2023
Bhandara,21.53629209374484,79.64128874851265,0.461,-0.375,-0.367,35.25,147.92,5.12,0.529,0.773,agricultural,2013
Bhandara,20.6960724000005,79.38144339092344,0.238,0.374,-0.48,43.99,443.95,6.72,0.671,0.335,urban,2020
Bhandara,21.09683201066003,79.16503446524766,0.818,-0.261,-0.247,23.93,499.92,4.58,0.589,0.208,forest,2010
Bhandara,21.3769838754923,80.11700847158919,0.815,-0.4,-0.383,29.41,109.0,1.98,0.292,0.694,forest,2021
Bhandara,21.329269105115294,79.88542710102239,0.578,-0.405,-0.383,35.55,550.45,9.12,0.717,0.677,agricultural,2010
Bhandara,20.739440915974754,80.1190168348186,-0.054,0.098,-0.179,40.64,308.84,3.75,0.551,0.437,urban,2022
Bhandara,20.90583030498999,79.76083271747336,0.67,-0.484,-0.13,35.13,404.93,3.53,0.743,0.569,agricultural,2012
Bhandara,21.21259542195689,79.812809055189,-0.335,-0.262,0.682,26.42,241.26,7.27,0.507,0.283,water,2012
Bhandara,21.654280195232957,79.77861522021763,0.697,-0.25,-0.245,29.02,219.98,2.81,0.719,0.235,forest,2015
Bhandara,20.775810099802232,79.84024612002816,0.623,-0.266,0.05,32.34,388.37,6.62,0.822,0.221,agricultural,2020
Bhandara,21.447974925272053,79.8465250701683,0.638,-0.229,-0.341,27.03,339.06,1.23,0.844,0.675,forest,2010
Bhandara,20.976824304536912,79.78613842269385,0.509,-0.298,0.026,23.73,407.63,9.29,0.702,0.529,forest,2014
Bhandara,20.97352263225727,79.19735613464259,0.786,-0.245,0.029,24.23,353.91,5.49,0.172,0.306,forest,2020
Bhandara,21.06608214314173,79.69170836172245,0.593,-0.291,-0.121,24.0,573.24,4.67,0.61,0.218,forest,2016
Bhandara,20.783834914973056,79.23336115068344,0.625,-0.431,-0.359,25.73,135.51,2.34,0.676,0.329,forest,2010
Bhandara,21.104827089328808,79.25051449762483,0.695,-0.465,-0.197,33.11,582.29,8.91,0.29,0.251,agricultural,2010
Bhandara,21.66560772334434,79.84010615627396,0.648,-0.218,0.161,33.69,282.21,5.01,0.229,0.478,agricultural,2019
Bhandara,21.536995809986042,79.29751652604763,0.525,-0.21,-0.43,25.13,493.13,1.28,0.334,0.317,forest,2015
Bhandara,21.559873582602943,79.44737770705525,0.714,-0.39,-0.145,23.34,478.79,6.43,0.135,0.769,forest,2019
Bhandara,21.46658198102534,80.02141729384982,-0.325,-0.3,0.61,26.33,497.68,0.78,0.418,0.533,water,2018
Bhandara,21.54930201623121,79.46694757251794,-0.353,-0.404,0.484,27.42,524.2,0.08,0.648,0.332,water,2012
Bhandara,21.255700041957553,79.93043046068692,0.515,-0.368,-0.202,33.22,473.77,1.21,0.382,0.584,agricultural,2012
Bhandara,21.64298237423483,79.28589705446376,0.856,-0.462,-0.0,24.27,340.69,6.28,0.22,0.408,forest,2020
Bhandara,20.913871798873586,79.37082040718452,0.533,-0.165,-0.199,27.4,252.87,1.98,0.27,0.317,forest,2014
Bhandara,21.280352468913655,79.77369250995885,0.625,-0.287,-0.292,31.45,578.9,1.84,0.809,0.642,agricultural,2015
Bhandara,21.290258687687725,79.58539428712385,0.669,-0.324,0.057,28.49,385.58,7.69,0.748,0.399,forest,2012
Bhandara,21.12726831989824,79.32863653040839,-0.441,-0.241,0.594,24.82,135.41,2.5,0.767,0.238,water,2022
Bhandara,21.445228466755506,79.71065425823242,0.601,-0.192,0.095,26.64,531.62,8.57,0.277,0.587,forest,2015
Bhandara,21.481553351493666,79.58087079712041,0.622,-0.248,-0.301,34.86,394.0,6.25,0.176,0.275,agricultural,2014
Bhandara,21.230830205024624,79.37807557346291,0.386,-0.463,-0.316,30.95,591.48,8.35,0.163,0.649,agricultural,2020
Palghar,19.880928057505074,72.29209377961779,0.599,-0.488,0.012,36.95,88.26,7.72,0.848,0.624,agricultural,2010
Palghar,19.683238312958533,73.12728703485993,0.37,-0.187,0.198,35.2,57.98,1.83,0.858,0.59,agricultural,2020
Palghar,20.102975025941845,72.718206242194,0.881,-0.352,-0.139,22.92,95.99,1.21,0.843,0.315,forest,2022
Palghar,19.68673560436807,72.2996313629772,0.537,-0.486,-0.224,32.93,0.94,6.61,0.771,0.215,agricultural,2012
Palghar,19.762534672371466,72.59802860888952,0.249,-0.004,-0.459,43.15,44.45,0.95,0.618,0.623,urban,2016
Palghar,19.874303544284565,72.86981277611,0.67,-0.118,-0.126,25.18,70.82,0.76,0.332,0.336,forest,2021
Palghar,19.408477784521235,72.36430755548083,-0.044,-0.329,0.387,25.46,89.23,0.75,0.575,0.339,water,2013
Palghar,19.85058863685068,72.78339478677628,0.692,-0.476,-0.397,31.65,45.58,9.51,0.293,0.633,agricultural,2019
Palghar,19.81065717286243,72.46168405208536,0.606,-0.437,-0.376,24.77,13.71,9.99,0.457,0.523,forest,2014
Palghar,20.14755561637332,73.18246003962543,0.693,-0.475,0.178,25.78,2.97,5.99,0.18,0.674,forest,2020
Palghar,19.54148035365401,72.58454816954239,0.471,-0.215,-0.391,28.76,82.11,6.95,0.826,0.749,agricultural,2019
Palghar,19.508474439668433,72.74481427952871,0.677,-0.234,-0.497,26.28,1.97,4.51,0.166,0.537,forest,2015
Palghar,19.55655731227232,72.45964020153772,0.683,-0.364,0.003,34.83,86.89,3.34,0.145,0.782,agricultural,2020
Palghar,19.747380917395684,72.95312090502492,0.866,-0.424,-0.13,28.04,73.1,0.29,0.262,0.733,forest,2019
Palghar,19.908875743912198,72.84787310487751,-0.259,-0.202,0.445,25.86,99.71,1.58,0.885,0.756,water,2023
Palghar,20.02514501542146,72.96413084773555,0.302,-0.246,0.041,35.33,17.21,5.45,0.54,0.592,agricultural,2018
Palghar,19.59174265864827,73.205661782152,-0.043,-0.089,-0.404,32.52,43.68,2.84,0.106,0.248,urban,2010
Palghar,19.36217297705882,73.04575323298961,0.698,-0.48,0.081,32.8,62.1,5.06,0.84,0.487,agricultural,2012
Palghar,19.248572073408887,72.8491644107106,-0.192,-0.453,0.531,29.5,29.58,9.12,0.78,0.541,water,2013
Palghar,19.744822352699686,73.19355771878449,0.466,-0.21,-0.313,34.06,55.44,5.27,0.193,0.494,agricultural,2021
Palghar,20.10235523305357,72.56297577554106,0.484,-0.244,-0.102,29.95,18.44,7.39,0.518,0.738,agricultural,2015
Palghar,19.695718759244155,72.8713700755594,0.341,-0.362,-0.453,35.81,14.62,8.66,0.432,0.367,agricultural,2016
Palghar,19.833825608933182,72.63877877347625,0.781,-0.365,0.188,25.38,83.45,0.35,0.722,0.531,forest,2012
Palghar,19.756376828096997,72.89728069564576,-0.173,-0.127,0.493,24.85,72.05,5.05,0.44,0.667,water,2017
Palghar,19.74706384618535,73.12623975555766,0.87,-0.477,-0.316,29.19,79.27,1.89,0.235,0.695,forest,2014
Palghar,19.7100703940251,73.19797472606544,0.867,-0.472,0.179,27.73,83.45,6.3,0.344,0.56,forest,2020
Palghar,19.72704991640575,72.4921061031637,-0.167,-0.489,0.643,24.4,94.4,4.87,0.874,0.216,water,2013
Palghar,19.963597673340104,72.38856939962683,0.156,0.199,-0.104,36.68,5.15,1.06,0.787,0.622,urban,2011
Palghar,20.004198530791637,72.90728878736203,-0.47,-0.493,0.561,28.01,11.06,3.47,0.524,0.605,water,2023
Palghar,20.024470507291998,72.4923924413772,-0.088,0.252,-0.438,39.34,37.6,2.86,0.485,0.429,urban,2010
Palghar,19.24139730212807,72.97695014805672,-0.418,-0.165,0.422,24.26,38.7,8.19,0.445,0.482,water,2014
Palghar,20.017140572404667,73.22734336871689,-0.294,-0.209,0.505,28.22,58.95,1.97,0.335,0.551,water,2014
Palghar,19.338319327686683,72.98546294456813,0.51,-0.47,0.169,32.21,10.25,9.72,0.324,0.594,agricultural,2021
Palghar,19.536012221642423,73.03241667450014,0.891,-0.106,-0.412,28.15,66.43,8.01,0.367,0.441,forest,2012
Palghar,19.814561324109164,73.07459141452581,0.224,0.05,-0.099,33.64,1.32,6.1,0.772,0.744,urban,2015
Palghar,19.203954213154304,72.46913455822153,0.462,-0.15,0.042,31.09,59.72,0.51,0.217,0.768,agricultural,2013
Palghar,19.872402159462567,73.14901605308876,-0.144,-0.22,-0.426,28.2,93.05,8.73,0.387,0.26,barren,2021
Palghar,19.279733821041056,72.50477502773876,0.085,-0.448,0.6,27.44,15.68,8.08,0.726,0.779,water,2011
Palghar,20.163071045787095,72.95622564557544,0.631,-0.342,-0.167,34.12,40.85,0.35,0.583,0.337,agricultural,2020
Palghar,19.648578342162928,72.72852669312454,0.236,0.473,-0.456,33.93,80.8,8.85,0.104,0.767,urban,2022
Palghar,19.72399418258159,72.70320725762977,0.251,0.074,-0.092,36.34,11.36,3.59,0.238,0.513,urban,2011
Palghar,19.376890674970046,72.52927894645352,0.37,-0.453,-0.427,29.12,29.49,0.02,0.15,0.482,agricultural,2014
Palghar,19.34265531793581,73.17131821821236,0.441,-0.484,-0.346,35.77,34.09,1.86,0.258,0.791,agricultural,2022
Palghar,19.75096100769077,72.39113465709875,-0.452,-0.15,0.553,28.87,24.59,8.99,0.57,0.605,water,2011
Palghar,19.829322078502457,72.96393045629537,0.002,-0.427,0.446,29.36,9.33,9.33,0.199,0.6,water,2021
Palghar,19.329973399375294,72.44900438230209,-0.24,-0.347,0.789,30.54,48.54,1.82,0.812,0.589,water,2022
Palghar,19.546882293740712,72.47627383720791,0.116,0.202,-0.214,37.55,17.22,2.55,0.494,0.238,urban,2017
Palghar,19.69897548702453,72.4769922867848,-0.03,-0.012,-0.402,34.09,37.41,1.01,0.818,0.499,urban,2011
Palghar,19.378652337505056,73.20547602453867,0.247,0.397,-0.476,41.52,18.43,5.56,0.796,0.76,urban,2013
Palghar,19.533134165853568,72.62311546446948,0.328,-0.136,0.041,37.14,36.61,9.41,0.755,0.397,agricultural,2019
Palghar,19.45140404595522,72.59299651237214,0.736,-0.427,-0.197,22.54,35.83,6.67,0.572,0.39,forest,2014
Palghar,19.657238729677417,72.7378119893403,0.328,-0.397,-0.004,29.79,13.82,8.46,0.289,0.351,agricultural,2021
Palghar,19.840688729468194,72.79470589656765,0.574,-0.278,-0.013,25.88,89.54,9.92,0.523,0.784,forest,2011
Palghar,19.221024577244837,72.53355074635685,0.848,-0.113,0.199,28.07,48.53,2.96,0.546,0.667,forest,2012
Palghar,20.052708228185036,73.07827862148427,0.442,-0.188,-0.071,32.26,91.93,5.38,0.679,0.593,agricultural,2016
Palghar,19.87763640979133,73.02120142069427,0.896,-0.348,-0.385,28.08,87.47,0.54,0.366,0.684,forest,2010
Palghar,19.498614774445052,72.28734942196019,0.117,0.129,0.068,39.21,51.5,7.35,0.253,0.552,urban,2016
Palghar,19.639999018409544,72.77659391851711,0.8,-0.31,0.132,26.0,1.02,4.09,0.237,0.753,forest,2016
Palghar,19.730826240622772,72.85354832148879,0.046,0.213,-0.442,37.96,66.34,3.72,0.414,0.702,urban,2010
Palghar,19.22126171198373,73.21910784912625,0.619,-0.307,-0.462,25.44,80.27,1.61,0.712,0.425,forest,2010
Palghar,19.75857167720725,72.36634441090051,0.573,-0.366,-0.163,29.6,58.12,9.05,0.552,0.323,forest,2022
Palghar,20.13025803181514,72.79153771497795,-0.43,-0.454,0.306,25.21,35.3,0.72,0.105,0.267,water,2021
Palghar,19.33243021075624,73.09178633868135,0.474,-0.305,-0.112,29.08,58.48,8.34,0.549,0.73,agricultural,2017
Palghar,19.63677796968444,73.25887810511557,0.565,-0.259,-0.088,29.19,64.19,3.99,0.151,0.323,agricultural,2014
Palghar,19.351967091620654,72.91675745191009,0.072,-0.01,0.131,32.46,12.67,4.74,0.174,0.543,urban,2014
Palghar,19.676253940652575,73.21721570482104,-0.153,-0.176,0.014,37.25,6.84,5.55,0.667,0.742,barren,2013
Palghar,19.225919742783002,73.1893997605753,0.349,-0.327,-0.323,29.55,28.68,6.65,0.487,0.309,agricultural,2017
Palghar,19.959803665230574,72.29307894462606,0.626,-0.449,-0.398,24.03,23.08,2.8,0.28,0.458,forest,2020
Palghar,19.766410897945626,72.73477860782211,-0.024,0.327,-0.396,41.64,51.48,8.82,0.108,0.671,urban,2019
Palghar,19.545311599142376,73.06834420515592,0.558,-0.406,0.05,23.19,52.73,2.08,0.491,0.353,forest,2016
Palghar,20.067290177198263,73.1320294341347,0.515,-0.13,-0.276,26.77,22.18,3.59,0.468,0.613,forest,2021
Palghar,19.21119920984372,72.77461130487401,0.435,-0.465,0.148,28.31,88.11,0.26,0.881,0.207,agricultural,2013
Palghar,19.781913307820886,72.98956939277844,0.767,-0.359,-0.076,28.77,79.56,8.84,0.227,0.335,forest,2021
Palghar,19.441190298951398,72.85578300915513,-0.057,0.005,0.146,32.34,40.18,2.11,0.719,0.718,urban,2015
Palghar,20.152338279711177,72.3260755250771,0.237,0.259,-0.08,37.37,65.3,9.6,0.34,0.32,urban,2015
Palghar,19.31665943939217,72.66951953542004,0.636,-0.136,-0.346,32.26,12.3,3.67,0.466,0.506,agricultural,2017
Palghar,19.628032220049686,72.98970041580701,0.75,-0.3,0.089,29.61,81.69,0.47,0.272,0.253,forest,2015
Palghar,19.925656260917254,73.00892726111456,0.513,-0.393,-0.434,25.28,92.53,4.13,0.608,0.432,forest,2015
Palghar,19.528862191680687,72.27091091742147,0.555,-0.239,-0.23,28.88,15.78,8.97,0.509,0.353,forest,2018
Palghar,20.04931962662013,72.75451823735372,0.28,0.035,0.137,43.09,34.91,2.11,0.441,0.76,urban,2021
Palghar,19.609101885283906,73.13520472107358,0.718,-0.337,0.161,29.91,28.92,9.5,0.86,0.484,forest,2016
Palghar,19.6147837296199,72.3495641375622,0.277,0.141,-0.155,36.35,20.89,9.96,0.251,0.689,urban,2016
Palghar,19.28833878837712,73.07444793735368,0.43,-0.467,0.187,30.65,74.6,4.26,0.644,0.353,agricultural,2015
Palghar,19.372834826142935,72.8060644943671,0.787,-0.456,0.012,26.78,17.15,8.26,0.659,0.504,forest,2012
Palghar,20.099186805055005,73.04456493499958,0.565,-0.426,-0.331,27.24,67.97,0.73,0.621,0.221,forest,2022
Palghar,19.786897519982045,73.25248584548108,-0.065,-0.404,0.794,31.39,48.99,0.35,0.509,0.292,water,2020
Palghar,19.939650833545837,72.66096689240503,0.603,-0.371,-0.224,37.45,11.02,8.9,0.16,0.449,agricultural,2015
Palghar,19.585990493241912,72.64026219729959,0.028,-0.304,-0.077,29.71,57.81,9.87,0.255,0.24,barren,2011
Palghar,19.746394827394763,73.1326506084156,0.55,-0.271,-0.194,28.7,42.3,9.86,0.724,0.492,forest,2012
Palghar,19.62129344089914,72.55971742177908,0.61,-0.237,-0.313,32.1,78.72,6.27,0.865,0.724,agricultural,2015
Palghar,19.635320160936136,72.649972819393,0.55,-0.337,-0.341,22.13,13.82,4.53,0.814,0.393,forest,2017
Palghar,19.63588884221461,72.32886579264691,0.648,-0.211,-0.146,25.27,94.33,2.76,0.766,0.509,forest,2023
Palghar,19.850803481055472,72.71068608054004,0.843,-0.392,-0.024,29.0,53.61,6.41,0.372,0.636,forest,2010
Palghar,19.251291854048343,72.76016821829339,0.554,-0.395,-0.04,34.73,44.49,2.49,0.742,0.652,agricultural,2023
Palghar,19.609018263608952,72.85830679822327,-0.163,-0.372,-0.204,29.77,46.89,7.06,0.45,0.34,barren,2012
Palghar,20.062760576962066,73.21644907042484,0.875,-0.3,0.122,29.88,55.9,1.47,0.8,0.717,forest,2018
Palghar,19.41007184688021,72.57277963813424,0.611,-0.367,-0.019,26.51,86.84,2.55,0.627,0.764,forest,2021
Palghar,19.80269354159477,73.16439002920856,0.063,-0.048,-0.376,36.97,7.44,3.63,0.295,0.719,urban,2022
Palghar,19.906607161011184,72.32285602808103,0.581,-0.467,-0.252,22.45,88.35,1.88,0.213,0.673,forest,2023
Palghar,19.512442454015137,72.30163220879484,0.704,-0.32,-0.229,23.01,78.74,2.4,0.467,0.729,forest,2023
